"API","formation","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","OPERATOR","formation_alias","operator_alias"
"33053065910400","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.905242705,-103.386775631,"47.87778","-103.38767","FIFTH PRINCIPAL MERIDIAN 1815","XTO ENERGY INCORPORATED","BAKKEN","EXXON"
"05123375860000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.260180049,-105.038149953,"40.26161","-105.05284","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","NIOBRARA","CRESTONE PEAK"
"05123375870000","NIOBRARA / FORT HAYES / CODELL / CARLILE","DENVER BASIN","COLORADO","WELD",40.260099949,-105.038149954,"40.25872","-105.0528","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","NIOBRARA","CRESTONE PEAK"
"05123369310000","CODELL","DENVER BASIN","COLORADO","WELD",40.028248865,-104.889999858,"40.01438","-104.891","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123370280000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.159756979,-104.80416135,"40.17273","-104.80787","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123370300000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.160459377,-104.804297852,"40.1467","-104.80495","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123370320000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.15975648,-104.804347357,"40.17272","-104.80969","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123371000000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.537641176,-104.531162036,"40.52391","-104.52694","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","NIOBRARA","PDC"
"05005071890100","NIOBRARA","DENVER BASIN","COLORADO","ARAPAHOE",39.675486537,-104.60225952,"39.67538","-104.58536","SIXTH PRINCIPAL MERIDIAN 1855","BURLINGTON RESOURCES O&G CO LP","NIOBRARA","CONOCOPHILLIPS"
"05005071910000","NIOBRARA","DENVER BASIN","COLORADO","ARAPAHOE",39.675596337,-104.602257618,"39.67632","-104.58536","SIXTH PRINCIPAL MERIDIAN 1855","BURLINGTON RESOURCES O&G CO LP","NIOBRARA","CONOCOPHILLIPS"
"05123376770000","CODELL","DENVER BASIN","COLORADO","WELD",40.015501129,-104.898148864,"40.02931","-104.8977","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123379440000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.152219994,-104.531450017,"40.17439","-104.53273","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123379450000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.152219493,-104.531180505,"40.1744","-104.53162","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123379580000","CODELL","DENVER BASIN","COLORADO","WELD",40.281420001,-104.807647543,"40.26946","-104.81013","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","CODELL","PDC"
"05123379610000","CODELL","DENVER BASIN","COLORADO","WELD",40.281384691,-104.806284688,"40.26943","-104.80189","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","CODELL","PDC"
"05123379640000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.281384892,-104.806392293,"40.26943","-104.80323","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","NIOBRARA","PDC"
"05123379660000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.2814198,-104.807539939,"40.26946","-104.80894","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","NIOBRARA","PDC"
"05123379670000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.281385193,-104.806607401,"40.26944","-104.80658","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","NIOBRARA","PDC"
"05005072200000","NIOBRARA","DENVER BASIN","COLORADO","ARAPAHOE",39.63611115,-104.612658311,"39.63624","-104.58509","SIXTH PRINCIPAL MERIDIAN 1855","CONOCOPHILLIPS COMPANY","NIOBRARA","CONOCOPHILLIPS"
"05123364060000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.434042241,-104.524357416,"40.43123","-104.50971","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123364070000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.434042741,-104.524195708,"40.43301","-104.5097","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123364840000","NIOBRARA / FORT HAYES / CODELL / CARLILE","DENVER BASIN","COLORADO","WELD",40.537640776,-104.531270041,"40.5239","-104.5286","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","NIOBRARA","PDC"
"05123364860000","FORT HAYS / CODELL / CARLILE","DENVER BASIN","COLORADO","WELD",40.537638975,-104.531702162,"40.52388","-104.53334","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","CODELL","PDC"
"05123365150000","CODELL","DENVER BASIN","COLORADO","WELD",40.237496516,-104.799290078,"40.21891","-104.79681","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123367940000","NIOBRARA / FORT HAYS / CODELL","DENVER BASIN","COLORADO","WELD",40.030209297,-104.899517945,"40.04249","-104.89943","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123367950100","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.030374096,-104.899511944,"40.04249","-104.90433","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123380300000","CODELL","DENVER BASIN","COLORADO","WELD",40.019146093,-104.890888042,"40.00176","-104.88609","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123380310000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.019409993,-104.891298858,"40.00175","-104.89426","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123380320000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.019303893,-104.891134951,"40.00175","-104.89124","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123380330000","CODELL","DENVER BASIN","COLORADO","WELD",40.019356893,-104.891216954,"40.00175","-104.89222","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123380340000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.019198893,-104.890970045,"40.00175","-104.88774","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123380350000","CODELL","DENVER BASIN","COLORADO","WELD",40.019251993,-104.891051948,"40.00176","-104.88937","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123380680000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.117670043,-105.003549989,"40.14462","-105.00233","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","NIOBRARA","CRESTONE PEAK"
"05123369020000","CODELL","DENVER BASIN","COLORADO","WELD",40.046273594,-104.90858714,"40.05705","-104.90797","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123369150000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.046191195,-104.908586841,"40.05706","-104.9093","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123369320000","CODELL","DENVER BASIN","COLORADO","WELD",40.028413564,-104.890000858,"40.01438","-104.89424","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123369330000","CODELL","DENVER BASIN","COLORADO","WELD",40.028578364,-104.890001957,"40.01619","-104.8877","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123369340000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.028660764,-104.890002456,"40.01619","-104.88599","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123370250000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.160459078,-104.804405156,"40.14669","-104.80715","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123370310000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.160459576,-104.804190547,"40.14671","-104.8032","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123380730000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.117670044,-105.003719996,"40.1446","-105.00728","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","NIOBRARA","CRESTONE PEAK"
"05123380810000","CODELL / FORT HAYS","DENVER BASIN","COLORADO","WELD",40.117670043,-105.003589991,"40.14462","-105.00359","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","CODELL","CRESTONE PEAK"
"05123381410000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.475340044,-104.637280013,"40.47818","-104.62122","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381420000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.475280045,-104.637280013,"40.47617","-104.62117","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381550000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.450589964,-104.621749958,"40.45249","-104.60332","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381560000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.450519964,-104.621749958,"40.45043","-104.64689","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381580000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.450649964,-104.621749957,"40.45293","-104.60336","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381590000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.450769963,-104.621749957,"40.45224","-104.64691","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123370330000","CODELL","DENVER BASIN","COLORADO","WELD",40.160456078,-104.804512561,"40.14669","-104.80987","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123372280000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.188207655,-104.758664642,"40.17575","-104.75866","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","NIOBRARA","CRESTONE PEAK"
"05123372330000","CODELL","DENVER BASIN","COLORADO","WELD",40.188207455,-104.758707544,"40.17576","-104.75996","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","CODELL","CRESTONE PEAK"
"05123374380000","CODELL","DENVER BASIN","COLORADO","WELD",40.237943735,-104.802026288,"40.23847","-104.81793","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123374410000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.237828034,-104.801875483,"40.23642","-104.81793","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"30015414690000","WOLFCAMP","PERMIAN BASIN","NEW MEXICO","EDDY",32.209367116,-104.188123468,"32.19569","-104.18752","NEW MEXICO 1855","EOG RESOURCES INCORPORATED","WOLFCAMP","EOG"
"33025029950000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.457486149,-102.872088519,"47.48709","-102.87082","FIFTH PRINCIPAL MERIDIAN 1815","CONTINENTAL RESOURCES INCORPORATED","THREE FORKS","CONTINENTAL"
"05123374930000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.756710049,-103.86087004,"40.75567","-103.87581","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381600000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.450399965,-104.621749959,"40.4493","-104.64689","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381640000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.450459964,-104.621749959,"40.45065","-104.60328","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123381650000","CODELL","DENVER BASIN","COLORADO","WELD",40.450709963,-104.621749957,"40.45338","-104.60334","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","CODELL","NOBLE"
"05123381710000","NIOBRARA / FORT HAYS / CODELL","DENVER BASIN","COLORADO","WELD",40.045511123,-104.732800036,"40.05726","-104.72892","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123381770000","NIOBRARA / FORT HAYS / CODELL","DENVER BASIN","COLORADO","WELD",40.045570023,-104.732877039,"40.05669","-104.73325","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123381910100","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.15225003,-104.545110044,"40.17419","-104.54631","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123383420000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.01361387,-104.880483336,"39.98791","-104.88116","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123385840000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.731523377,-103.895596123,"40.73299","-103.88041","SIXTH PRINCIPAL MERIDIAN 1855","VERDAD RESOURCES LLC","NIOBRARA","VERDAD"
"30015416950000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.727178222,-104.001707515,"32.7269","-103.9862","NEW MEXICO 1855","MEWBOURNE OIL COMPANY","BONE SPRING","MEWBOURNE"
"25085219040000","BAKKEN","WILLISTON BASIN","MONTANA","ROOSEVELT",48.101102429,-104.223933112,"48.10103","-104.18261","MONTANA 1867 (PRINCIPAL 1867)","OASIS PETROLEUM NORTH AMERICA LLC","BAKKEN","OASIS"
"25085219410100","BAKKEN","WILLISTON BASIN","MONTANA","ROOSEVELT",48.100129532,-104.100609879,"48.07128","-104.10038","MONTANA 1867 (PRINCIPAL 1867)","OASIS PETROLEUM NORTH AMERICA LLC","BAKKEN","OASIS"
"25085219490000","BAKKEN","WILLISTON BASIN","MONTANA","ROOSEVELT",48.127488871,-104.202200382,"48.12659","-104.16064","MONTANA 1867 (PRINCIPAL 1867)","OASIS PETROLEUM NORTH AMERICA LLC","BAKKEN","OASIS"
"33025020180000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.329259243,-103.02098811,"47.35724","-103.02688","FIFTH PRINCIPAL MERIDIAN 1815","PETRO-HUNT LLC","BAKKEN","PETRO-HUNT"
"33061029140000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",47.989633725,-102.255298159,"47.96404","-102.22438","FIFTH PRINCIPAL MERIDIAN 1815","EOG RESOURCES INCORPORATED","BAKKEN","EOG"
"05123385860000","CODELL","DENVER BASIN","COLORADO","WELD",40.132515996,-104.769597951,"40.10418","-104.7713","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123386130000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.734711685,-103.895644771,"40.73545","-103.8804","SIXTH PRINCIPAL MERIDIAN 1855","VERDAD RESOURCES LLC","NIOBRARA","VERDAD"
"05123386140000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.734660584,-103.895559972,"40.73376","-103.88147","SIXTH PRINCIPAL MERIDIAN 1855","VERDAD RESOURCES LLC","NIOBRARA","VERDAD"
"05123386780000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.15192309,-104.784036957,"40.13094","-104.78112","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123386790000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.151923091,-104.784143861,"40.13219","-104.78363","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123387850000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.151922001,-104.785829031,"40.13217","-104.78974","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123389780000","CODELL / FORT HAYS","DENVER BASIN","COLORADO","WELD",40.132330008,-104.841563926,"40.10196","-104.84114","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123389810000","CODELL","DENVER BASIN","COLORADO","WELD",40.132330009,-104.841671931,"40.15826","-104.84313","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123389830000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.132331109,-104.841780035,"40.1019","-104.84309","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123390540000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.490485782,-104.85225996,"40.48705","-104.86787","SIXTH PRINCIPAL MERIDIAN 1855","EXTRACTION OIL & GAS LLC","NIOBRARA","EXTRACTION"
"05123390620000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.734763085,-103.895729471,"40.73702","-103.88045","SIXTH PRINCIPAL MERIDIAN 1855","VERDAD RESOURCES LLC","NIOBRARA","VERDAD"
"05123392530000","CODELL","DENVER BASIN","COLORADO","WELD",40.117135961,-104.859703952,"40.13076","-104.86186","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123392540000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.11713596,-104.859597047,"40.13075","-104.8597","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123392550000","CODELL","DENVER BASIN","COLORADO","WELD",40.11713596,-104.859489043,"40.13073","-104.85798","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123392770000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.627354132,-104.051052218,"40.63895","-104.05123","SIXTH PRINCIPAL MERIDIAN 1855","VERDAD RESOURCES LLC","NIOBRARA","VERDAD"
"33025029690000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.41614534,-102.817443467,"47.38708","-102.81324","FIFTH PRINCIPAL MERIDIAN 1815","CONTINENTAL RESOURCES INCORPORATED","THREE FORKS","CONTINENTAL"
"33025029680000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.416145341,-102.817625167,"47.38709","-102.81599","FIFTH PRINCIPAL MERIDIAN 1815","CONTINENTAL RESOURCES INCORPORATED","BAKKEN","CONTINENTAL"
"35009219430100","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.377602629,-99.673983969,"35.36441","-99.67279","INDIAN 1870","ENERVEST OPERATING LLC","DESMOINESIAN","ENERVEST"
"30015419490000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.681636712,-103.848516348,"32.68109","-103.8642","NEW MEXICO 1855","DEVON ENERGY PRODUCTION COMPANY L P","BONE SPRING","DEVON"
"30015420730000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.181459697,-103.735819162,"32.19451","-103.73753","NEW MEXICO 1855","DEVON ENERGY PRODUCTION COMPANY L P","BONE SPRING","DEVON"
"30015421460000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.03227366,-104.203593956,"32.03375","-104.21927","NEW MEXICO 1855","CHEVRON U S A INCORPORATED","BONE SPRING","CHEVRON"
"05123392780000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.627381933,-104.051012518,"40.63897","-104.05011","SIXTH PRINCIPAL MERIDIAN 1855","VERDAD RESOURCES LLC","NIOBRARA","VERDAD"
"05123393490000","CODELL","DENVER BASIN","COLORADO","WELD",40.11918606,-104.860691682,"40.09001","-104.86259","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123393510000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.119186159,-104.860586078,"40.09001","-104.86047","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123393540000","CODELL","DENVER BASIN","COLORADO","WELD",40.13118104,-104.846438034,"40.10197","-104.844","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123393550000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.131180541,-104.846547238,"40.15794","-104.84555","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123393560000","CODELL","DENVER BASIN","COLORADO","WELD",40.131182042,-104.846760047,"40.10201","-104.84779","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123393570000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.131180541,-104.846652742,"40.102","-104.84638","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123393830000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.874791903,-103.725246957,"40.86279","-103.72329","SIXTH PRINCIPAL MERIDIAN 1855","WHITING OIL & GAS CORPORATION","NIOBRARA","WHITING"
"30015424890000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.637409898,-103.833565569,"32.63738","-103.84718","NEW MEXICO 1855","DEVON ENERGY PRODUCTION COMPANY L P","BONE SPRING","DEVON"
"30015425130000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.152451645,-103.735240567,"32.16558","-103.73324","NEW MEXICO 1855","DEVON ENERGY PRODUCTION COMPANY L P","BONE SPRING","DEVON"
"30015426250100","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.268420125,-104.291773051,"32.28141","-104.2912","NEW MEXICO 1855","CHISHOLM ENERGY OPERATING LLC","BONE SPRING","CHISHOLM ENERGY OPERATING LLC"
"30015427550000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.202162819,-104.154628763,"32.18178","-104.15349","NEW MEXICO 1855","EOG Y RESOURCES INC","BONE SPRING","EOG"
"30015428280000","BONE SPRING","PERMIAN BASIN","NEW MEXICO","EDDY",32.034623174,-104.221691113,"32.00666","-104.22112","NEW MEXICO 1855","COG OPERATING LIMITED LIABILITY CORP","BONE SPRING","CONCHO"
"05123368910000","NIOBRARA / FORT HAYES / CODELL / CARLILE","DENVER BASIN","COLORADO","WELD",40.222594008,-105.05174101,"40.22048","-105.02814","SIXTH PRINCIPAL MERIDIAN 1855","CRESTONE PEAK RESOURCES OPERATING LLC","NIOBRARA","CRESTONE PEAK"
"30015395140000","SAN ANDRES / YESO","PERMIAN BASIN","NEW MEXICO","EDDY",32.697493111,-104.418378533,"32.71068","-104.41795","NEW MEXICO 1855","COG OPERATING LIMITED LIABILITY CORP","SAN ANDRES / YESO","CONCHO"
"30015395150000","SAN ANDRES / YESO","PERMIAN BASIN","NEW MEXICO","EDDY",32.697489061,-104.414086062,"32.7107","-104.41367","NEW MEXICO 1855","COG OPERATING LIMITED LIABILITY CORP","SAN ANDRES / YESO","CONCHO"
"05123394160000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.508255793,-104.29154393,"40.48178","-104.28898","SIXTH PRINCIPAL MERIDIAN 1855","HIGHPOINT OPERATING","NIOBRARA","HIGHPOINT"
"05123394330000","CODELL","DENVER BASIN","COLORADO","WELD",40.117271948,-104.875845019,"40.13091","-104.87338","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123394380000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.117271949,-104.875951923,"40.13092","-104.87607","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123397900000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.059121992,-104.86976806,"40.08624","-104.87104","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123397940000","FORT HAYS / CODELL / CARLILE","DENVER BASIN","COLORADO","WELD",40.059121392,-104.869660855,"40.08722","-104.87034","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123400150000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.567345983,-104.643761967,"40.555","-104.646","SIXTH PRINCIPAL MERIDIAN 1855","BAYSWATER EXPLORATION & PRODUCTION LLC","NIOBRARA","BAYSWATER"
"05123403760100","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.369379948,-104.525429987,"40.36753","-104.48982","SIXTH PRINCIPAL MERIDIAN 1855","PDC ENERGY INC","NIOBRARA","PDC"
"30015395860000","GLORIETA","PERMIAN BASIN","NEW MEXICO","EDDY",32.683459748,-104.377087369,"32.69592","-104.3766","NEW MEXICO 1855","COG OPERATING LIMITED LIABILITY CORP","GLORIETA","CONCHO"
